"player_name","position","season","platform","week","passing_yards","pass_touchdown","complete_pass","incomplete_pass","rushing_yards","rush_touchdown","first_down_rush","rush_attempt","receiving_yards","first_down_pass","yards_gained","touchdown","first_down","fumble_lost","two_point_attempt","return_yards","return_touchdown","reception","targets","pass_2pt_conversion","rush_2pt_conversion","receiving_2pt_conversion","passing_yards_points","passing_td_points","passing_2pt_points","rushing_yards_points","rushing_td_points","rushing_first_down_points","rushing_attempt_points","rushing_2pt_points","receiving_yards_points","receiving_td_points","receiving_first_down_points","receiving_2pt_points","receptions_points","target_points","sack_points","tackle_points","assisted_tackle_points","tackle_for_loss_points","forced_fumble_points","fumble_recovery_points","interception_points","pass_defended_points","safety_points","block_points","fumble_recovery_td_points","total_points"
"Kenneth Walker","RB",2022,"sleeper",127,155,0,26,7,936,9,44,199,155,6,1091,10,50,0,0,30,1,21,33,0,0,0,0,0,0,93.6,54,44,99.5,0,15.5,6,6,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,371.1
"Kenneth Walker","RB",2023,"sleeper",123,256,1,28,8,827,8,41,202,256,9,1083,9,55,0,0,0,0,24,36,0,0,0,0,0,0,82.7,48,41,101,0,25.6,6,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0,373.3
"Kenneth Walker III","RB",2024,"sleeper",92,299,1,46,6,573,7,28,153,299,19,872,8,47,0,0,5,0,40,52,0,0,0,0,0,0,57.3,42,28,76.5,0,29.9,6,19,0,100,0,0,0,0,0,0,0,0,0,0,0,0,358.7
"Kenny Britt","WR",2014,"sleeper",149,748,3,48,31,14,0,1,2,748,33,762,5,34,0,0,74,2,47,79,0,0,0,0,0,0,1.4,0,1,1,0,74.8,30,33,0,117.5,0,0,0,0,0,0,0,0,0,0,0,0,258.7
"Kenny Britt","WR",2015,"sleeper",147,681,3,36,32,0,0,0,0,681,29,681,3,29,0,0,-5,0,35,68,0,0,0,0,0,0,0,0,0,0,0,68.1,18,29,0,87.5,0,0,0,0,0,0,0,0,0,0,0,0,202.6
"Kenny Britt","WR",2016,"sleeper",128,1002,5,68,40,0,0,0,0,1002,47,1002,6,47,1,0,75,1,68,108,0,0,0,0,0,0,0,0,0,0,0,100.2,36,47,0,170,0,0,0,0,0,0,0,0,0,0,0,0,353.2
"Kenny Britt","WR",2017,"sleeper",111,256,2,20,20,0,0,0,0,256,10,256,3,10,0,0,45,1,20,40,0,0,0,0,0,0,0,0,0,0,0,25.6,18,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0,103.6
"Kenny Golladay","WR",2017,"sleeper",114,477,3,28,19,9,0,0,1,477,18,486,3,18,0,1,0,0,27,47,0,0,0,0,0,0,0.9,0,0,0.5,0,47.7,18,18,0,67.5,0,0,0,0,0,0,0,0,0,0,0,0,152.6
"Kenny Golladay","WR",2018,"sleeper",130,1063,5,70,47,8,0,0,1,1063,56,1071,5,57,0,3,38,0,70,117,0,0,0,0,0,0,0.8,0,0,0.5,0,106.3,30,56,0,175,0,0,0,0,0,0,0,0,0,0,0,0,368.6
"Kenny Golladay","WR",2019,"sleeper",148,1190,11,65,46,0,0,0,0,1190,52,1190,11,52,1,1,8,0,65,111,0,0,0,0,0,0,0,0,0,0,0,119,66,52,0,162.5,0,0,0,0,0,0,0,0,0,0,0,0,399.5
"Kenny Golladay","WR",2020,"sleeper",28,338,2,20,12,0,0,0,0,338,16,338,2,16,0,0,0,0,20,32,0,0,0,0,0,0,0,0,0,0,0,33.8,12,16,0,50,0,0,0,0,0,0,0,0,0,0,0,0,111.8
"Kenny Golladay","WR",2021,"sleeper",122,499,0,34,34,0,0,0,0,499,26,499,0,26,0,1,55,0,34,68,0,0,0,0,0,0,0,0,0,0,0,49.9,0,26,0,85,0,0,0,0,0,0,0,0,0,0,0,0,160.9
"Kenny Golladay","WR",2022,"sleeper",29,51,0,4,6,0,0,0,0,51,2,51,0,2,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,5.1,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17.1
"Kenny McIntosh","RB",2024,"sleeper",95,22,0,3,0,123,0,6,24,22,1,145,0,7,0,0,126,0,3,3,0,0,0,0,0,0,12.3,0,6,12,0,2.2,0,1,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,41
"Kenny Pickett","QB",2022,"sleeper",123,2209,6,232,118,243,3,23,47,2209,113,2278,9,137,1,1,82,0,0,0,1,0,0,88.36,36,2,24.3,18,23,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.16
"Kenny Pickett","QB",2023,"sleeper",85,2070,6,201,118,77,1,12,24,2063,91,1974,7,103,1,1,70,0,0,0,0,0,0,82.8,36,0,7.7,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.5
"Kenny Pickett","QB",2024,"sleeper",50,291,2,25,16,17,1,3,7,291,12,275,3,15,0,0,0,0,0,0,0,0,0,11.64,12,0,1.7,6,3,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.84
"Kenny Stills","WR",2014,"sleeper",146,931,3,63,18,-2,0,0,1,931,47,929,3,47,0,0,18,0,62,81,0,0,0,0,0,0,-0.2,0,0,0.5,0,93.1,18,47,0,155,0,0,0,0,0,0,0,0,0,0,0,0,313.4
"Kenny Stills","WR",2015,"sleeper",141,440,3,27,34,0,0,0,0,440,18,440,3,18,0,0,51,0,24,61,0,0,0,0,0,0,0,0,0,0,0,44,18,18,0,60,0,0,0,0,0,0,0,0,0,0,0,0,140
"Kenny Stills","WR",2016,"sleeper",145,726,9,42,33,0,0,0,0,726,30,726,10,30,0,0,28,1,42,75,0,0,0,0,0,0,0,0,0,0,0,72.6,60,30,0,105,0,0,0,0,0,0,0,0,0,0,0,0,267.6
"Kenny Stills","WR",2017,"sleeper",152,847,6,58,42,0,0,0,0,847,36,847,7,36,2,0,118,1,58,100,0,0,0,0,0,0,0,0,0,0,0,84.7,42,36,0,145,0,0,0,0,0,0,0,0,0,0,0,0,307.7
"Kenny Stills","WR",2018,"sleeper",134,611,8,38,24,0,0,0,0,556,28,613,8,28,0,1,6,0,37,61,0,0,1,0.12,6,0,0,0,0,0,0,55.3,42,27,2,92.5,0,0,0,0,0,0,0,0,0,0,0,0,224.92
"Kenny Stills","WR",2019,"sleeper",115,561,4,40,14,0,0,0,0,561,27,561,4,27,0,0,31,0,38,54,0,0,0,0,0,0,0,0,0,0,0,56.1,24,27,0,95,0,0,0,0,0,0,0,0,0,0,0,0,202.1
"Kenny Stills","WR",2020,"sleeper",32,144,1,11,7,0,0,0,0,144,8,144,1,8,0,0,8,0,10,18,0,0,0,0,0,0,0,0,0,0,0,14.4,6,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,53.4
"Kenny Stills","WR",2021,"sleeper",57,68,1,6,16,1,0,0,1,68,4,69,1,4,0,0,0,0,6,22,0,0,0,0,0,0,0.1,0,0,0.5,0,6.8,6,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,32.4
"Kenny Yeboah","TE",2021,"sleeper",30,36,0,2,1,0,0,0,0,36,2,36,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3.6,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12.6
"Kenny Yeboah","TE",2023,"sleeper",33,28,0,2,2,0,0,0,0,28,1,28,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,2.8,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10.8
"Kenny Yeboah","TE",2024,"sleeper",63,27,1,3,3,0,0,0,0,27,2,27,1,2,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,2.7,6,2,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,21.2
"Kenyan Drake","RB",2016,"sleeper",131,46,0,9,1,179,2,9,33,46,2,225,3,11,0,0,397,1,9,10,0,0,0,0,0,0,17.9,12,9,16.5,0,4.6,0,2,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,84.5
"Kenyan Drake","RB",2017,"sleeper",152,239,1,32,16,644,3,24,134,239,7,885,4,33,2,1,147,0,29,48,0,1,0,0,0,0,64.4,18,24,67,2,23.9,6,7,0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,284.8
"Kenyan Drake","RB",2018,"sleeper",142,425,4,53,20,535,4,23,120,425,23,960,8,47,1,0,213,0,50,73,0,0,0,0,0,0,53.5,24,23,60,0,42.5,24,23,0,125,0,0,0,0,0,0,0,0,0,0,0,0,375
"Kenyan Drake","RB",2019,"sleeper",128,345,0,50,17,790,9,47,169,345,15,1137,9,63,1,2,29,0,43,67,0,0,1,0,0,0,79,54,47,84.5,0,34.5,0,15,2,107.5,0,0,0,0,0,0,0,0,0,0,0,0,423.5
"Kenyan Drake","RB",2020,"sleeper",136,137,0,25,6,955,10,59,239,137,5,1092,10,64,1,0,0,0,23,31,0,0,0,0,0,0,95.5,60,59,119.5,0,13.7,0,5,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,410.2
"Kenyan Drake","RB",2021,"sleeper",83,291,1,30,10,254,2,15,63,291,12,545,3,27,0,0,192,0,28,40,0,0,0,0,0,0,25.4,12,15,31.5,0,29.1,6,12,0,70,0,0,0,0,0,0,0,0,0,0,0,0,201
"Kenyan Drake","RB",2022,"sleeper",88,70,1,15,5,422,3,19,93,70,6,492,4,26,0,0,0,0,13,20,0,0,0,0,0,0,42.2,18,19,46.5,0,7,6,6,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,177.2
"Kenyan Drake","RB",2023,"sleeper",18,31,0,2,1,0,0,0,2,31,0,31,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,3.1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9.1
"Keon Coleman","WR",2024,"sleeper",93,525,4,27,18,0,0,0,0,525,20,527,4,20,0,1,6,0,27,45,0,0,1,0,0,0,0,0,0,0,0,52.5,24,20,2,67.5,0,0,0,0,0,0,0,0,0,0,0,0,166
"Keon Hatcher","WR",2018,"sleeper",12,8,0,1,1,0,0,0,0,8,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3.3
"Kerrith Whyte","RB",2019,"sleeper",87,9,0,1,0,122,0,5,24,9,1,131,0,6,0,0,264,0,1,1,0,0,0,0,0,0,12.2,0,5,12,0,0.9,0,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,33.6
"Kerryon Johnson","RB",2018,"sleeper",60,213,1,32,7,641,3,32,118,213,11,854,4,43,1,0,0,0,30,39,0,0,0,0,0,0,64.1,18,32,59,0,21.3,6,11,0,75,0,0,0,0,0,0,0,0,0,0,0,0,286.4
"Kerryon Johnson","RB",2019,"sleeper",56,127,1,10,5,403,3,22,113,127,7,530,5,32,1,0,0,1,10,15,0,0,0,0,0,0,40.3,18,22,56.5,0,12.7,6,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,187.5
"Kerryon Johnson","RB",2020,"sleeper",126,187,1,19,7,181,2,9,52,187,11,368,3,21,1,0,0,0,19,26,0,0,0,0,0,0,18.1,12,9,26,0,18.7,6,11,0,47.5,0,0,0,0,0,0,0,0,0,0,0,0,148.3
"Kerwynn Williams","RB",2014,"sleeper",62,11,0,2,4,246,0,11,53,11,0,257,0,11,0,0,0,0,2,6,0,0,0,0,0,0,24.6,0,11,26.5,0,1.1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,68.2
"Kerwynn Williams","RB",2015,"sleeper",77,16,0,2,0,142,1,6,27,16,1,158,1,7,1,0,126,0,2,2,0,0,0,0,0,0,14.2,6,6,13.5,0,1.6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,47.3
"Kerwynn Williams","RB",2016,"sleeper",62,6,0,1,1,157,2,8,18,6,0,163,2,8,0,0,0,0,1,2,0,0,0,0,0,0,15.7,12,8,9,0,0.6,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,47.8
"Kerwynn Williams","RB",2017,"sleeper",145,93,0,10,4,426,1,20,120,93,6,519,1,26,0,0,470,0,10,14,0,0,0,0,0,0,42.6,6,20,60,0,9.3,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,168.9
"Keshawn Martin","WR",2014,"sleeper",140,78,0,6,5,0,0,0,0,78,3,78,0,3,0,0,177,0,6,11,0,0,0,0,0,0,0,0,0,0,0,7.8,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,25.8
"Keshawn Martin","WR",2015,"sleeper",101,269,2,24,13,6,0,0,1,269,14,275,2,14,1,0,349,0,24,37,0,0,0,0,0,0,0.6,0,0,0.5,0,26.9,12,14,0,60,0,0,0,0,0,0,0,0,0,0,0,0,114
"Keshawn Martin","WR",2016,"sleeper",6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Austin Jr.","WR",2024,"sleeper",96,138,0,10,10,9,0,0,1,138,9,147,0,9,0,0,0,0,10,20,0,0,0,0,0,0,0.9,0,0,0.5,0,13.8,0,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,49.2
"Kevin Brock","TE",2014,"sleeper",42,21,0,5,1,0,0,0,0,21,2,21,0,2,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,2.1,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,18.1
"Kevin Dorsey","WR",2014,"sleeper",7,4,0,1,1,0,0,0,0,4,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.9
"Kevin Harris","RB",2022,"sleeper",64,0,0,0,0,52,1,3,18,0,0,52,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5.2,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2
"Kevin Harris","RB",2023,"sleeper",48,54,0,2,0,61,1,2,13,54,2,115,1,4,0,0,0,0,2,2,0,0,0,0,0,0,6.1,6,2,6.5,0,5.4,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,33
"Kevin Hogan","QB",2016,"sleeper",25,104,0,14,10,105,1,5,8,104,6,199,1,11,1,0,19,0,0,0,0,0,0,4.16,0,0,10.5,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.66
"Kevin Hogan","QB",2017,"sleeper",17,517,4,46,24,71,0,4,10,517,21,553,5,25,0,0,143,1,0,0,0,0,0,20.68,24,0,7.1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.78
"Kevin Norwood","WR",2014,"sleeper",67,102,0,9,1,0,0,0,0,102,5,102,0,5,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,10.2,0,5,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,37.7
"Kevin Norwood","WR",2015,"sleeper",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Ogletree","WR",2014,"sleeper",51,50,0,5,4,0,0,0,0,50,2,50,0,2,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,19.5
"Kevin Rader","TE",2020,"sleeper",17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin Rader","TE",2021,"sleeper",25,8,0,2,1,0,0,0,0,8,0,8,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7.8
"Kevin Rader","TE",2023,"sleeper",17,6,0,1,0,0,0,0,0,6,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,4.1
"Kevin Smith","WR",2015,"sleeper",59,43,0,3,2,0,0,0,0,43,2,43,0,2,0,1,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,4.3,0,2,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,13.8
"Kevin White","WR",2016,"sleeper",10,187,0,19,16,9,0,0,1,187,8,196,0,8,0,0,12,0,18,35,0,0,0,0,0,0,0.9,0,0,0.5,0,18.7,0,8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,73.1
"Kevin White","WR",2017,"sleeper",1,6,0,2,2,0,0,0,0,6,0,6,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,3.1
"Kevin White","WR",2018,"sleeper",32,92,0,4,4,0,0,0,0,92,3,92,0,3,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,9.2,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22.2
"Kevin White","WR",2020,"sleeper",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kevin White","WR",2021,"sleeper",25,38,0,1,4,0,0,0,0,38,1,38,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3.8,0,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7.3
"Kevin White","WR",2022,"sleeper",32,74,0,2,2,0,0,0,0,74,2,74,0,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,7.4,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14.4
"KhaDarel Hodge","WR",2018,"sleeper",31,17,0,2,1,0,0,0,0,17,1,17,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1.7,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7.7
"KhaDarel Hodge","WR",2019,"sleeper",94,76,0,4,5,0,0,0,0,76,3,76,0,3,0,0,9,0,4,9,0,0,0,0,0,0,0,0,0,0,0,7.6,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20.6
"KhaDarel Hodge","WR",2021,"sleeper",93,157,0,13,12,0,0,0,0,157,7,159,0,7,0,1,29,0,13,25,0,0,1,0,0,0,0,0,0,0,0,15.7,0,7,2,32.5,0,0,0,0,0,0,0,0,0,0,0,0,57.2
"KhaDarel Hodge","WR",2022,"sleeper",72,202,1,13,7,0,0,0,0,202,7,204,1,7,0,1,0,0,13,20,0,0,1,0,0,0,0,0,0,0,0,20.2,6,7,2,32.5,0,0,0,0,0,0,0,0,0,0,0,0,67.7
"KhaDarel Hodge","WR",2023,"sleeper",117,232,0,14,7,0,0,0,1,232,13,232,0,13,0,0,0,0,14,21,0,0,0,0,0,0,0,0,0,0.5,0,23.2,0,13,0,35,0,0,0,0,0,0,0,0,0,0,0,0,71.7
"KhaDarel Hodge","WR",2024,"sleeper",42,107,1,6,4,0,0,0,0,107,5,107,1,5,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,10.7,6,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,36.7
"Khadarel Hodge","WR",2020,"sleeper",56,180,0,11,5,0,0,0,0,180,11,180,0,11,0,0,8,0,11,16,0,0,0,0,0,0,0,0,0,0,0,18,0,11,0,27.5,0,0,0,0,0,0,0,0,0,0,0,0,56.5
"Khalil Herbert","RB",2021,"sleeper",141,96,0,14,2,422,2,23,99,96,6,518,2,29,0,0,614,0,12,16,0,0,0,0,0,0,42.2,12,23,49.5,0,9.6,0,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,172.3
"Khalil Herbert","RB",2022,"sleeper",88,58,1,8,2,681,4,24,119,58,2,739,5,27,0,0,146,0,5,10,0,0,0,0,0,0,68.1,24,24,59.5,0,5.8,6,2,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,201.9
"Khalil Herbert","RB",2023,"sleeper",100,121,1,18,9,583,2,25,121,121,8,706,4,33,1,1,4,1,15,27,0,1,0,0,0,0,58.3,12,25,60.5,2,12.1,12,8,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,227.4
"Khalil Herbert","RB",2024,"sleeper",81,11,0,3,0,61,1,5,16,11,0,72,1,5,0,1,124,0,3,3,0,0,0,0,0,0,6.1,6,5,8,0,1.1,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,33.7
"Khalil Shakir","WR",2022,"sleeper",78,133,1,9,9,0,0,0,0,133,6,135,1,6,0,1,57,0,9,18,0,0,1,0,0,0,0,0,0,0,0,13.3,6,6,2,22.5,0,0,0,0,0,0,0,0,0,0,0,0,49.8
"Khalil Shakir","WR",2023,"sleeper",139,506,2,33,6,10,0,1,1,506,23,516,2,24,0,1,135,0,33,39,0,0,0,0,0,0,1,0,1,0.5,0,50.6,12,23,0,82.5,0,0,0,0,0,0,0,0,0,0,0,0,170.6
"Khalil Shakir","WR",2024,"sleeper",136,821,4,76,23,4,0,0,2,821,35,825,4,35,0,0,12,0,71,99,0,0,0,0,0,0,0.4,0,0,1,0,82.1,24,35,0,177.5,0,0,0,0,0,0,0,0,0,0,0,0,320
"Khari Blasingame","RB",2019,"sleeper",62,54,0,4,1,0,0,0,0,54,2,54,0,2,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,5.4,0,2,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,14.9
"Khari Blasingame","RB",2020,"sleeper",37,39,0,4,1,0,0,0,0,39,2,39,0,2,0,0,11,0,4,5,0,0,0,0,0,0,0,0,0,0,0,3.9,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,15.9
"Khari Blasingame","RB",2021,"sleeper",28,-1,0,1,0,6,0,1,3,-1,0,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.6,0,1,1.5,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"Khari Blasingame","RB",2022,"sleeper",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khari Blasingame","RB",2023,"sleeper",58,2,0,3,3,26,0,0,8,2,0,28,0,0,0,1,0,0,2,6,0,0,0,0,0,0,2.6,0,0,4,0,0.2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11.8
"Khari Lee","TE",2015,"sleeper",31,7,0,1,2,0,0,0,0,7,0,7,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,4.2
"Khari Lee","TE",2016,"sleeper",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Khari Lee","TE",2018,"sleeper",4,5,0,1,0,0,0,0,0,5,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,4
"Khiry Robinson","RB",2014,"sleeper",70,63,0,8,3,362,3,23,76,63,2,425,3,26,2,0,28,0,8,11,0,0,0,0,0,0,36.2,18,23,38,0,6.3,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,143.5
"Khiry Robinson","RB",2015,"sleeper",36,115,0,17,3,180,4,14,56,115,4,295,4,19,0,0,33,0,16,20,0,0,0,0,0,0,18,24,14,28,0,11.5,0,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,139.5
"Khiry Robinson","RB",2016,"sleeper",16,0,0,0,0,22,0,1,8,0,0,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
"Kimani Vidal","RB",2024,"sleeper",105,62,1,5,4,155,0,7,43,62,2,217,1,9,0,0,0,0,5,9,0,0,0,0,0,0,15.5,0,7,21.5,0,6.2,6,2,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,70.7
"Kirk Cousins","QB",2014,"sleeper",27,1710,10,126,69,22,0,3,5,1710,75,1662,11,79,4,0,164,1,0,0,0,0,0,68.4,60,0,2.2,0,3,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.1
"Kirk Cousins","QB",2015,"sleeper",145,4166,29,379,153,57,5,8,15,4166,204,4041,36,213,5,3,140,2,0,0,2,0,0,166.64,174,4,5.7,30,8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.84
"Kirk Cousins","QB",2016,"sleeper",144,4917,25,406,185,109,4,14,22,4915,225,4836,32,241,6,3,201,3,0,0,0,0,0,196.68,150,0,10.9,24,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.58
"Kirk Cousins","QB",2017,"sleeper",148,4093,27,347,180,189,4,17,40,4093,191,3940,35,211,8,0,183,4,0,0,0,0,0,163.72,162,0,18.9,24,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.62
"Kirk Cousins","QB",2018,"sleeper",143,4297,30,426,168,129,1,12,35,4297,218,4173,36,233,8,5,199,5,0,1,3,0,0,171.92,180,6,12.9,6,12,17.5,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.22
"Kirk Cousins","QB",2019,"sleeper",124,3603,26,307,132,71,1,8,22,3599,165,3470,27,175,6,3,68,0,0,1,1,0,0,144.12,156,2,7.1,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.22
"Kirk Cousins","QB",2020,"sleeper",146,4265,35,349,151,164,1,16,26,4265,212,4181,38,229,7,7,177,2,0,0,4,0,0,170.6,210,8,16.4,6,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440
"Kirk Cousins","QB",2021,"sleeper",129,3971,30,358,169,130,1,8,20,3971,184,3927,31,193,3,3,115,0,0,0,0,0,0,158.84,180,0,13,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.84
"Kirk Cousins","QB",2022,"sleeper",146,4322,28,407,199,110,2,11,21,4312,220,4109,32,236,4,4,280,2,0,0,3,0,0,172.88,168,6,11,12,11,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.38
"Kirk Cousins","QB",2023,"sleeper",36,2331,18,216,88,32,0,6,12,2331,112,2253,19,121,7,0,144,1,0,0,0,0,0,93.24,108,0,3.2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.44
"Kirk Cousins","QB",2024,"sleeper",108,3508,18,303,130,20,0,2,12,3508,163,3327,20,165,4,1,197,2,0,0,0,0,0,140.32,108,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.32
"Kirk Merritt","WR",2021,"sleeper",9,13,0,1,2,0,0,0,0,13,1,13,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1.3,0,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,4.8
